Form Name,Address,Address Image Link,Trust or Business,Trust or Business Image Link,Market Value,Market Value Image Link,Date Acquired,Date Acquired Image Link,Date Disposed,Date Disposed Image Link,Position,Position Image Link,Gross Income Received,Gross Income Received Image Link,Name of Business or Parcel Address,Name of Business or Parcel Address Image Link,Description or City & Other Address,Description or City & Other Address Image Link,Nature of Interest,Nature of Interest Image Link,Lease Yrs Remaining,Lease Yrs Remaining Image Link,Other Description,Other Description Image Link,Additional Schedules,Additional Schedules Image Link,Form Name Image Link,Name,Name Image Link,Description,Description Image Link,Nature of Investment,Nature of Investment Image Link,Other,Other Image Link,"Name(s) Single Source Income >$100,000","Name(s) Single Source Income >$100,000 Image Link",Investment Type,Investment Type Image Link,Fair Market Value,Fair Market Value Image Link,Name of Business,Name of Business Image Link,Description of Business,Description of Business Image Link,"Name(s) of Single Source Income >$10,000","Name(s) of Single Source Income >$10,000 Image Link",Investment or Real Property,Investment or Real Property Image Link,Comments,Comments Image Link
R_Lee_Elizabeth_K-page12.pdf,"WFA LLC, 1 ALMADEN BLVD SAN JOSE CA",https://shreddr.captricity.com/api/v1/shred/3782082/image,Trust,https://shreddr.captricity.com/api/v1/shred/3782080/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782076/image, / /11,https://shreddr.captricity.com/api/v1/shred/3782074/image, / /11,https://shreddr.captricity.com/api/v1/shred/3782072/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782066/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3782064/image,Intel Corporation,https://shreddr.captricity.com/api/v1/shred/3782060/image,technology,https://shreddr.captricity.com/api/v1/shred/3782058/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782070/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782048/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782068/image,No,https://shreddr.captricity.com/api/v1/shred/3782044/image,https://shreddr.captricity.com/api/v1/instance/219109/aligned-image,"the lee living trust, dated july 20 ,1984",https://shreddr.captricity.com/api/v1/shred/3782112/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782110/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782106/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782105/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782037/image,Investment,https://shreddr.captricity.com/api/v1/shred/3782102/image,$2000 - $10000,https://shreddr.captricity.com/api/v1/shred/3782098/image,"The Lee Living Trust, dated july 20, 1984",https://shreddr.captricity.com/api/v1/shred/3782084/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782078/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782035/image,Investment,https://shreddr.captricity.com/api/v1/shred/3782062/image,Inherited assets transferred to trust on 5/06/2011,https://shreddr.captricity.com/api/v1/shred/3782042/image
R_Lee_Elizabeth_K-page11.pdf,"WFA LLC, 1 Almaden Blvd, San Jose, CA",https://shreddr.captricity.com/api/v1/shred/3782097/image,Trust,https://shreddr.captricity.com/api/v1/shred/3782025/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782093/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782091/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782089/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782083/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3782081/image,Duke Energy,https://shreddr.captricity.com/api/v1/shred/3782077/image,Energy,https://shreddr.captricity.com/api/v1/shred/3782075/image,Stock,https://shreddr.captricity.com/api/v1/shred/3782067/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782065/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782063/image,No,https://shreddr.captricity.com/api/v1/shred/3782061/image,https://shreddr.captricity.com/api/v1/instance/219108/aligned-image,"the lee living trust, dated july 20 ,1984",https://shreddr.captricity.com/api/v1/shred/3782099/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782095/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782087/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782085/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782024/image,Investment,https://shreddr.captricity.com/api/v1/shred/3782079/image,$2000 - $10000,https://shreddr.captricity.com/api/v1/shred/3782073/image,"The Lee Living Trust, dated july 20, 1984",https://shreddr.captricity.com/api/v1/shred/3782059/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782053/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782023/image,Investment,https://shreddr.captricity.com/api/v1/shred/3782038/image,Inherited assets transferred to trust on 5/06/2011,https://shreddr.captricity.com/api/v1/shred/3782026/image
R_Lee_Elizabeth_K-page11.pdf,"WFA LLC, 1 Almaden Blvd, San Jose, CA",https://shreddr.captricity.com/api/v1/shred/3782057/image,Trust,https://shreddr.captricity.com/api/v1/shred/3782055/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782051/image, / /11,https://shreddr.captricity.com/api/v1/shred/3782049/image, / /11,https://shreddr.captricity.com/api/v1/shred/3782047/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782041/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3782039/image,EXXON MOBILE,https://shreddr.captricity.com/api/v1/shred/3782036/image,Energy,https://shreddr.captricity.com/api/v1/shred/3782034/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782045/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782029/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782043/image,No,https://shreddr.captricity.com/api/v1/shred/3782027/image,https://shreddr.captricity.com/api/v1/instance/219108/aligned-image,"the lee living trust, dated july 20 ,1984",https://shreddr.captricity.com/api/v1/shred/3782099/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782095/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782087/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782085/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782024/image,Investment,https://shreddr.captricity.com/api/v1/shred/3782079/image,$2000 - $10000,https://shreddr.captricity.com/api/v1/shred/3782073/image,"The Lee Living Trust, dated july 20, 1984",https://shreddr.captricity.com/api/v1/shred/3782059/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782053/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782023/image,Investment,https://shreddr.captricity.com/api/v1/shred/3782038/image,Inherited assets transferred to trust on 5/06/2011,https://shreddr.captricity.com/api/v1/shred/3782026/image
R_Lee_Elizabeth_K-page10.pdf,"WFA LLC,1 Almaden Blvd,San Jose,CA",https://shreddr.captricity.com/api/v1/shred/3782021/image,Trust,https://shreddr.captricity.com/api/v1/shred/3781980/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782019/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782018/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782017/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782014/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3782013/image,Beoing Aerospace,https://shreddr.captricity.com/api/v1/shred/3782011/image,Aerospace,https://shreddr.captricity.com/api/v1/shred/3782010/image,Stock,https://shreddr.captricity.com/api/v1/shred/3782006/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782005/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782004/image,No,https://shreddr.captricity.com/api/v1/shred/3782003/image,https://shreddr.captricity.com/api/v1/instance/219107/aligned-image,"The Lee Living Trust, dated July 20, 1984",https://shreddr.captricity.com/api/v1/shred/3782022/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782020/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782016/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782015/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781979/image,Investment,https://shreddr.captricity.com/api/v1/shred/3782012/image,$2000 - $10000,https://shreddr.captricity.com/api/v1/shred/3782009/image,"The Lee Living Trust, dated july 20, 1984",https://shreddr.captricity.com/api/v1/shred/3782002/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781999/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781978/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781991/image,Inherited assets transferred to trust on 5/06/2011,https://shreddr.captricity.com/api/v1/shred/3781981/image
R_Lee_Elizabeth_K-page10.pdf,"WFA LLC, 1 Almaden Blvd, San Jose, CA",https://shreddr.captricity.com/api/v1/shred/3782001/image,Trust,https://shreddr.captricity.com/api/v1/shred/3782000/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781998/image, / /11,https://shreddr.captricity.com/api/v1/shred/3781997/image,11,https://shreddr.captricity.com/api/v1/shred/3781996/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781993/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3781992/image,CISCO,https://shreddr.captricity.com/api/v1/shred/3781990/image,Technology,https://shreddr.captricity.com/api/v1/shred/3781989/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781995/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781984/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781994/image,No,https://shreddr.captricity.com/api/v1/shred/3781982/image,https://shreddr.captricity.com/api/v1/instance/219107/aligned-image,"The Lee Living Trust, dated July 20, 1984",https://shreddr.captricity.com/api/v1/shred/3782022/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782020/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782016/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3782015/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781979/image,Investment,https://shreddr.captricity.com/api/v1/shred/3782012/image,$2000 - $10000,https://shreddr.captricity.com/api/v1/shred/3782009/image,"The Lee Living Trust, dated july 20, 1984",https://shreddr.captricity.com/api/v1/shred/3782002/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781999/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781978/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781991/image,Inherited assets transferred to trust on 5/06/2011,https://shreddr.captricity.com/api/v1/shred/3781981/image
R_Lee_Elizabeth_K-page9.pdf,"8150 N Central Exp, Dallas Texas (1st Global Capitol)",https://shreddr.captricity.com/api/v1/shred/3781976/image,Trust,https://shreddr.captricity.com/api/v1/shred/3781917/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781974/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781973/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781972/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781969/image,$1001 - $10000,https://shreddr.captricity.com/api/v1/shred/3781968/image,Johnson and Johnson,https://shreddr.captricity.com/api/v1/shred/3781966/image,Health Products,https://shreddr.captricity.com/api/v1/shred/3781965/image,Stock,https://shreddr.captricity.com/api/v1/shred/3781961/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781960/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781959/image,No,https://shreddr.captricity.com/api/v1/shred/3781958/image,https://shreddr.captricity.com/api/v1/instance/219106/aligned-image,the lee grandchildren trust,https://shreddr.captricity.com/api/v1/shred/3781977/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781975/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781971/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781970/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781915/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781967/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3781964/image,The Lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781957/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781953/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781913/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781938/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781919/image
R_Lee_Elizabeth_K-page9.pdf,"8150 N Central Exp, Dallas, Texas(1st Global Capitol)",https://shreddr.captricity.com/api/v1/shred/3781956/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781955/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781951/image, / /11,https://shreddr.captricity.com/api/v1/shred/3781949/image,11,https://shreddr.captricity.com/api/v1/shred/3781948/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781942/image,$1001 - $10000,https://shreddr.captricity.com/api/v1/shred/3781940/image,SAN DIEGO GAS AND ELECTRIC,https://shreddr.captricity.com/api/v1/shred/3781936/image,Energy,https://shreddr.captricity.com/api/v1/shred/3781934/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781945/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781925/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781944/image,No,https://shreddr.captricity.com/api/v1/shred/3781921/image,https://shreddr.captricity.com/api/v1/instance/219106/aligned-image,the lee grandchildren trust,https://shreddr.captricity.com/api/v1/shred/3781977/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781975/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781971/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781970/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781915/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781967/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3781964/image,The Lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781957/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781953/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781913/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781938/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781919/image
R_Lee_Elizabeth_K-page8.pdf,"8150 N Central Exp, Dallas Texas (1st Global Capitol)",https://shreddr.captricity.com/api/v1/shred/3781952/image,Trust,https://shreddr.captricity.com/api/v1/shred/3781890/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781947/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781946/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781943/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781937/image,$1001 - $10000,https://shreddr.captricity.com/api/v1/shred/3781935/image,Exxon Mobile,https://shreddr.captricity.com/api/v1/shred/3781930/image,Energy,https://shreddr.captricity.com/api/v1/shred/3781928/image,Stock,https://shreddr.captricity.com/api/v1/shred/3781920/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781918/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781916/image,No,https://shreddr.captricity.com/api/v1/shred/3781914/image,https://shreddr.captricity.com/api/v1/instance/219105/aligned-image,The Lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781954/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781950/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781941/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781939/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781889/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781933/image,$2000 - $10000,https://shreddr.captricity.com/api/v1/shred/3781926/image,The Lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781912/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781909/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781888/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781901/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781891/image
R_Lee_Elizabeth_K-page8.pdf,"8150N Central Exp, Dallas, Texas(1st Global Capitol)",https://shreddr.captricity.com/api/v1/shred/3781911/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781910/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781908/image, / /11,https://shreddr.captricity.com/api/v1/shred/3781907/image,11,https://shreddr.captricity.com/api/v1/shred/3781906/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781903/image,$1001 - $10000,https://shreddr.captricity.com/api/v1/shred/3781902/image,GENERAL ELECTRIC,https://shreddr.captricity.com/api/v1/shred/3781900/image,ELECTRICAL,https://shreddr.captricity.com/api/v1/shred/3781899/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781905/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781894/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781904/image,No,https://shreddr.captricity.com/api/v1/shred/3781892/image,https://shreddr.captricity.com/api/v1/instance/219105/aligned-image,The Lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781954/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781950/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781941/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781939/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781889/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781933/image,$2000 - $10000,https://shreddr.captricity.com/api/v1/shred/3781926/image,The Lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781912/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781909/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781888/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781901/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781891/image
R_Lee_Elizabeth_K-page7.pdf,"8150 n central exp, dallas texas (1st Global capitol)",https://shreddr.captricity.com/api/v1/shred/3781886/image,Trust,https://shreddr.captricity.com/api/v1/shred/3781845/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781884/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781883/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781882/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781879/image,$1001 - $10000,https://shreddr.captricity.com/api/v1/shred/3781878/image,consolidated edison,https://shreddr.captricity.com/api/v1/shred/3781876/image,Energy,https://shreddr.captricity.com/api/v1/shred/3781875/image,Stock,https://shreddr.captricity.com/api/v1/shred/3781871/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781870/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781869/image,No,https://shreddr.captricity.com/api/v1/shred/3781868/image,https://shreddr.captricity.com/api/v1/instance/219104/aligned-image,The lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781887/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781885/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781881/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781880/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781844/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781877/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3781874/image,The Lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781867/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781864/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781843/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781856/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781846/image
R_Lee_Elizabeth_K-page7.pdf,"8150 N Central Exp, Dallas, Texas (1st Global Capitol)",https://shreddr.captricity.com/api/v1/shred/3781866/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781865/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781863/image, / /11,https://shreddr.captricity.com/api/v1/shred/3781862/image,11,https://shreddr.captricity.com/api/v1/shred/3781861/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781858/image,$1001 - $10000,https://shreddr.captricity.com/api/v1/shred/3781857/image,Exelon,https://shreddr.captricity.com/api/v1/shred/3781855/image,ENERGY,https://shreddr.captricity.com/api/v1/shred/3781854/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781860/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781849/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781859/image,No,https://shreddr.captricity.com/api/v1/shred/3781847/image,https://shreddr.captricity.com/api/v1/instance/219104/aligned-image,The lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781887/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781885/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781881/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781880/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781844/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781877/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3781874/image,The Lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781867/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781864/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781843/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781856/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781846/image
R_Lee_Elizabeth_K-page6.pdf,"8150 N Central Exp, Dallas Texas (1st Global Capitol)",https://shreddr.captricity.com/api/v1/shred/3781841/image,Trust,https://shreddr.captricity.com/api/v1/shred/3781782/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781839/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781838/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781837/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781834/image,$1001 - $10000,https://shreddr.captricity.com/api/v1/shred/3781833/image,Berkshire Hathaway,https://shreddr.captricity.com/api/v1/shred/3781831/image,Investments,https://shreddr.captricity.com/api/v1/shred/3781830/image,Stock,https://shreddr.captricity.com/api/v1/shred/3781826/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781825/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781824/image,No,https://shreddr.captricity.com/api/v1/shred/3781823/image,https://shreddr.captricity.com/api/v1/instance/219103/aligned-image,The Lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781842/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781840/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781836/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781835/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781780/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781832/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3781829/image,The Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781822/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781819/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781778/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781803/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781784/image
R_Lee_Elizabeth_K-page6.pdf,"8150 N Central Exp, Dallas, Texas (1st Global Capitol)",https://shreddr.captricity.com/api/v1/shred/3781821/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781820/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781817/image, / /11,https://shreddr.captricity.com/api/v1/shred/3781815/image,11,https://shreddr.captricity.com/api/v1/shred/3781813/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781807/image,$1001 - $10000,https://shreddr.captricity.com/api/v1/shred/3781805/image,CONOCO PHILLIPS,https://shreddr.captricity.com/api/v1/shred/3781801/image,Energy,https://shreddr.captricity.com/api/v1/shred/3781798/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781811/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781790/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781809/image,No,https://shreddr.captricity.com/api/v1/shred/3781786/image,https://shreddr.captricity.com/api/v1/instance/219103/aligned-image,The Lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781842/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781840/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781836/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781835/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781780/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781832/image,$10001 - $100000,https://shreddr.captricity.com/api/v1/shred/3781829/image,The Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781822/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781819/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781778/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781803/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781784/image
R_Lee_Elizabeth_K-page5.pdf,"8150 N Central Exp, Dallas Texas (1st Global Capitol)",https://shreddr.captricity.com/api/v1/shred/3781816/image,Trust,https://shreddr.captricity.com/api/v1/shred/3781755/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781812/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781810/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781808/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781802/image,$1001 - $10000,https://shreddr.captricity.com/api/v1/shred/3781800/image,American Cap. Ltd,https://shreddr.captricity.com/api/v1/shred/3781796/image,Investments,https://shreddr.captricity.com/api/v1/shred/3781793/image,Stock,https://shreddr.captricity.com/api/v1/shred/3781785/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781783/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781781/image,No,https://shreddr.captricity.com/api/v1/shred/3781779/image,https://shreddr.captricity.com/api/v1/instance/219102/aligned-image,The Lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781818/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781814/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781806/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781804/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781754/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781799/image,$2000 - $10000,https://shreddr.captricity.com/api/v1/shred/3781791/image,The Lee Grandchildren Trust,https://shreddr.captricity.com/api/v1/shred/3781777/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781774/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781753/image,Investment,https://shreddr.captricity.com/api/v1/shred/3781766/image,--blank--,https://shreddr.captricity.com/api/v1/shred/3781756/image
